ZCTA,LAT,LON
43555,41.43605253,-84.261239
43560,41.70070872,-83.73788301
43719,39.98906183,-81.07937285
43764,39.71484504,-82.19237088
43782,39.62132159,-82.21852347
43977,40.13188125,-81.098835
44023,41.38731466,-81.28861788
44056,41.31466103,-81.49867804
44067,41.31384206,-81.54756151
44077,41.69950418,-81.21146851
37754,36.10169381,-84.06370575
37807,36.25956145,-83.82696187
37845,36.10370833,-84.45016242
37863,35.78638308,-83.56369015
38001,35.81325395,-89.15504825
38012,35.60959983,-89.27085886
38049,35.39346228,-89.580842
38057,35.05378524,-89.36771172
38080,36.20297278,-89.52139104
38259,36.20204225,-89.18442255
38369,36.14015632,-88.9582615
38381,35.35144366,-88.9620692
38456,35.33465991,-87.26562145
38481,35.02805303,-87.48865761
38542,36.31578024,-85.20115928
38581,35.73832002,-85.62140292
37014,35.8692564,-86.68972025
37020,35.60889859,-86.33308975
37027,35.99976355,-86.78437881
37032,36.52517865,-87.01649144
37049,36.55988409,-86.67886345
37082,36.09716301,-87.11482883
37140,35.86343586,-87.65243517
37174,35.72197045,-86.89946445
38028,35.20434826,-89.6358855
38066,35.02458131,-89.539784
38103,35.14510837,-90.051403
38119,35.07986851,-89.84591943
38233,36.20409317,-89.04618863
38341,35.87676208,-88.08889865
38380,35.79115437,-88.03263457
38468,35.13083717,-87.29072529
38555,35.87630589,-84.980797
38567,36.13389966,-85.91514986
37033,35.73491551,-87.55364962
37043,36.4984096,-87.23195388
37052,36.3600929,-87.447286
37087,36.24613961,-86.269623
37178,36.32588944,-87.7879215
37212,36.13041981,-86.8040645
37323,35.09628803,-84.81983701
37366,35.32052172,-85.84222648
37376,35.04739695,-85.95836176
37604,36.28257638,-82.35028075
37709,36.16799205,-83.66478722
37772,35.78775565,-84.21876487
37847,36.43156509,-84.27341451
37876,35.86448658,-83.47877713
64132,38.98552797,-94.53951986
64151,39.21494109,-94.6311219
64402,40.25201231,-94.32275743
64422,39.90017421,-94.49407143
64443,39.74720751,-94.65206339
64458,40.52250696,-94.14499364
64494,39.99232697,-94.61463189
64646,40.13638566,-93.293607
64656,39.6780156,-93.69374891
64723,38.36150241,-94.55296605
64746,38.61050456,-94.49304728
64776,38.0424326,-93.67469
64834,37.1871415,-94.56861596
64842,36.79139968,-94.10427078
64867,36.73022577,-94.23317204
65032,38.27050545,-92.3314595
65109,38.57364582,-92.27789599
65255,39.09630137,-92.23468846
65329,38.609354,-92.96132543
65348,38.70962187,-92.9834241
65462,37.66304335,-91.8608785
65543,37.47058064,-92.28385775
65590,37.61684918,-92.95007662
65620,37.02939498,-92.946359
64018,39.45051338,-94.73331103
64019,38.77543103,-93.86665548
64021,39.11497591,-93.624017
64037,39.05115693,-93.73387059
64118,39.21303044,-94.5749419
64430,39.83770035,-94.56924971
64466,40.16861826,-95.10667539
64501,39.76935386,-94.8418475
64630,40.04262507,-93.22408825
64679,40.23245016,-93.58183041
64725,38.51096459,-94.41558675
64752,38.01535954,-94.549368
64769,37.45588519,-94.5544335
64831,36.64479937,-94.531005
64863,36.55511402,-94.58442199
65039,38.71387703,-92.29841803
65075,38.24851422,-92.26387711
65251,38.84902289,-91.97910823
65325,38.43240044,-93.18539428
65337,38.79202657,-93.4257441
65457,37.82644753,-92.05048229
65571,37.1850035,-91.64548186
65635,37.53488895,-93.71810681
65667,37.27882573,-92.5275285
37181,36.24100284,-87.49702786
37183,35.51043603,-86.30159304
37186,36.58649106,-86.22872575
37218,36.20641023,-86.8535875
37311,35.10051284,-84.92298366
37334,35.16531377,-86.57964271
37361,35.11705568,-84.6949015
37398,35.18183044,-86.1381198
37616,36.22618125,-82.74978998
37645,36.56226663,-82.66267001
37701,35.7938948,-83.98461117
37723,35.96045233,-84.82166814
37819,36.55645065,-84.21171539
37825,36.41219998,-83.68199677
37861,36.24516738,-83.51419516
37887,36.0944186,-84.54427325
38006,35.66368494,-89.1042445
38030,35.99943716,-89.59981085
38068,35.25971273,-89.33488749
38224,36.39176552,-88.48775654
38260,36.36959979,-89.2112523
38348,35.86894851,-88.65197345
38487,35.72161392,-87.23585454
38547,36.1377722,-86.01541142
37885,35.49015697,-84.120169
37892,36.55022968,-84.3171535
37916,35.95305062,-83.93352885
38019,35.56089537,-89.63165192
38135,35.23877406,-89.84974712
38242,36.30760406,-88.33245778
38311,35.44010364,-88.14316075
38351,35.66323447,-88.40400355
38368,35.50190937,-88.35662348
38392,35.45907506,-89.03710891
38551,36.55807166,-85.48697464
38563,36.19659882,-86.01467566
37022,36.49969091,-86.31018972
37023,36.58409939,-87.7830439
37025,35.93649403,-87.25487575
37031,36.37208661,-86.30326876
37073,36.42835265,-86.81414691
37090,36.12441489,-86.29704838
37135,35.93562822,-86.66252215
37205,36.11074934,-86.87271016
37301,35.42200553,-85.839271
37340,35.02144583,-85.5370095
37404,35.02823525,-85.27325632
37641,36.11938477,-82.640438
65631,37.00592551,-93.42319791
65641,36.54811569,-93.7619978
65679,36.57738647,-93.10406907
65715,36.73192545,-92.5762701
65734,36.79841535,-93.9522984
65775,36.69949212,-91.85986953
65810,37.11737011,-93.31704456
63017,38.65143396,-90.53727252
63025,38.48960531,-90.61663697
63031,38.81920218,-90.33873225
63056,38.36640284,-91.215446
63087,38.00888617,-90.45834761
63108,38.64485025,-90.25340559
63121,38.70742348,-90.3002663
63369,38.94822416,-90.766473
63381,38.98237901,-91.25430051
63401,39.71912439,-91.444768
63539,39.92787842,-92.7678181
63558,39.74166546,-92.75243941
63636,37.29545119,-90.57543989
63701,37.38267391,-89.504942
63780,37.17787835,-89.5012208
63877,36.07304518,-89.9310695
64012,38.7891098,-94.55196744
65723,36.91857645,-94.0773435
65788,36.81443849,-91.69628901
51640,40.63690526,-95.69356925
52626,40.63198322,-91.72120262
63010,38.42962781,-90.39320072
63030,38.14672402,-90.7517515
63077,38.32623979,-90.9971395
63131,38.61719828,-90.44365049
63135,38.75011586,-90.29932552
63146,38.71493061,-90.50421325
63363,38.8818832,-91.45755811
63432,40.50060881,-91.99547748
63459,39.58391511,-91.3794969
63536,40.48422355,-92.35739457
63630,38.0187304,-90.72727462
63763,37.0589678,-90.18060504
63827,36.26135518,-89.89224326
63943,36.88372088,-90.86692375
64048,39.44438727,-94.36340975
64060,39.37133524,-94.36823747
64116,39.15098007,-94.57129
64423,40.18695783,-94.85516832
64436,39.85359751,-94.69031376
64485,39.9532548,-94.81840839
38582,36.09431848,-85.75382194
38585,35.68996187,-85.42274989
67649,39.13404947,-98.69235639
67745,39.81476267,-101.3479674
67950,37.04335804,-101.852987
44089,41.39020655,-82.36995982
44095,41.65237624,-81.44211817
44104,41.48240889,-81.62704461
44109,41.44456281,-81.69678942
44131,41.38350621,-81.65347533
44149,41.31220828,-81.85630582
44254,41.04522616,-82.01281202
44431,40.847452,-80.75366028
44481,41.17421191,-80.86954231
44638,40.65014794,-82.13521238
44675,40.5024426,-81.2497591
44709,40.84220671,-81.38633201
44846,41.31588391,-82.60832258
45003,39.58428773,-84.77945197
45068,39.52799228,-84.05895107
45171,39.01410583,-83.79618007
45226,39.11123807,-84.42008805
45232,39.18177805,-84.51679078
45332,39.99963218,-84.7877604
37729,36.51413031,-84.03276493
37774,35.73174973,-84.35527643
37820,36.08365136,-83.56715327
37924,36.03543613,-83.80183333
38127,35.23799011,-90.01754105
38251,36.44640034,-88.35393233
38333,36.12232972,-87.97091437
38361,35.3189714,-88.29232863
38457,35.02966625,-87.28483888
38461,35.59516058,-87.33985848
38471,35.07717589,-87.92136331
38569,36.09397754,-85.851335
38579,35.83219506,-85.54920121
37013,36.04657895,-86.63439532
37029,36.0425299,-87.26784804
37034,35.63976545,-86.69159998
37036,36.23981238,-87.27180489
37078,35.91119633,-87.762451
37127,35.77948165,-86.327234
37145,36.3827985,-85.91311643
37204,36.10667697,-86.7745755
37321,35.50239187,-85.0079714
37347,35.06088189,-85.61893074
37363,35.11533825,-85.05487013
64065,38.95146608,-94.40468558
64068,39.24131254,-94.3849005
64084,39.40693315,-94.02332025
64097,39.12568548,-94.0040665
64128,39.06548244,-94.53479146
64153,39.28347351,-94.69616875
64163,39.33673113,-94.68920982
64438,40.1610638,-94.41092242
64446,40.32176243,-95.40295511
64475,40.43564171,-94.63044346
64498,40.52959783,-95.273462
64638,39.61895765,-93.61496102
64655,40.44018084,-93.23683259
64728,37.68789888,-94.501526
64788,38.42868728,-94.02045681
64870,37.19324955,-94.508269
65074,38.47965913,-92.47304222
65250,39.03522455,-92.83989315
65259,39.47130216,-92.56532737
65285,39.23994599,-91.9992995
65349,39.2286156,-93.05580703
65468,37.26565352,-91.82683
65611,36.53405539,-93.373162
64640,39.90173647,-93.94542616
64651,39.77586641,-93.17968788
64660,39.57225225,-93.08922804
64738,37.88681796,-93.666094
65016,38.57167425,-91.9240155
65052,38.00997543,-92.659863
65069,38.75573782,-91.59660902
65076,38.37065387,-92.20377493
65237,38.78076918,-92.78438252
65322,38.97288742,-92.95531779
65350,38.63707295,-93.0879605
65456,37.78046688,-91.2026529
65557,37.52552743,-92.164843
65582,38.15846987,-91.995904
65617,37.43761042,-93.34063333
65647,36.68970843,-94.0062384
65690,36.57250595,-91.23473675
65717,37.0700897,-92.4078435
65757,37.28380436,-93.09860753
65804,37.1482777,-93.25294364
52542,40.62713037,-92.05158507
52573,40.62377719,-91.92978069
63037,38.42498397,-91.31650206
63044,38.75912033,-90.4229985
41166,38.63466316,-83.09328814
41301,37.72295848,-83.46406755
41534,37.27323039,-82.517128
41554,37.43918659,-82.32445856
41723,37.24588378,-83.3114925
41754,37.31510824,-83.32022
41764,37.1292549,-83.25543218
41832,37.15281284,-82.95478331
41837,37.12147123,-82.75230716
42069,36.92326455,-88.758232
42086,37.08280655,-88.76837121
42122,36.84399952,-86.344867
42234,36.71797222,-87.1742505
42275,37.22698606,-86.44627198
42355,37.86207228,-86.98951557
42453,37.14889967,-87.58274113
42462,37.74120771,-87.7983505
42729,37.30162239,-86.09718896
41181,38.20760107,-82.87428049
38079,36.41388093,-89.47026801
40008,37.91735488,-85.28096342
40022,38.15242969,-85.33409464
40026,38.42682758,-85.52910514
40069,37.71626765,-85.21767523
46725,41.1518076,-85.47654363
46825,41.15397651,-85.12425565
46982,41.05773492,-85.879074
47011,38.84357911,-85.0881385
47177,38.60213432,-85.82373
47260,38.83597763,-86.19906842
47330,39.78793471,-85.02227165
47353,39.62755883,-84.92058397
47385,39.83191606,-85.44829192
47449,38.92671538,-86.98938842
47562,38.83493596,-86.98268366
47638,38.06958486,-87.77489302
47666,38.41923675,-87.6004217
47950,40.80174891,-86.65354191
47970,40.47421184,-87.1303417
46016,40.09782081,-85.68148596
46017,40.07355902,-85.60686817
46039,40.35909582,-86.309188
46056,39.97351054,-85.61050334
46058,40.35982686,-86.64778028
46106,39.51557561,-86.20521066
46140,39.80359917,-85.77058885
46214,39.79171374,-86.29006525
46348,41.30982493,-86.86242098
30058,33.73769491,-84.1078247
30083,33.81134131,-84.184868
30084,33.8545606,-84.21659536
30087,33.77972832,-84.1294505
30157,33.84762282,-84.8958035
30170,33.43067349,-85.16815228
30173,34.13537094,-85.14216687
30222,33.04114312,-84.74295895
30277,33.37960913,-84.64767178
30309,33.79796867,-84.38764097
30331,33.70625492,-84.54440832
30410,32.18655761,-82.51766866
30425,32.65517688,-82.0937315
30461,32.50719076,-81.71938259
30531,34.52163841,-83.58755
30548,34.09031613,-83.75465184
30577,34.54592294,-83.38291
30660,33.74568269,-83.00677725
30705,34.74712537,-84.74931258
30813,33.47036056,-82.21929962
30818,33.27250096,-82.3242295
30904,33.47856181,-82.01316589
31017,32.56410392,-83.282813
31049,32.68281207,-82.52634587
28323,35.32625043,-78.842324
28327,35.35758996,-79.42332718
28358,34.60525401,-78.94100161
28403,34.22737732,-77.8701115
28460,34.5255677,-77.4185311
28553,34.73406184,-76.50327044
28562,35.08103677,-77.12484873
28601,35.77289779,-81.32705844
28640,36.39186311,-81.36618875
28668,36.42266757,-80.97135275
28677,35.73741424,-80.92272463
28712,35.17335241,-82.76712586
28749,35.84445789,-82.10042875
28762,35.57644733,-82.1957095
28909,35.00113587,-83.903261
27048,36.47613675,-79.9129796
27051,36.18730439,-80.16013657
27053,36.47318814,-80.34989672
27055,36.11382829,-80.63586899
27291,36.40174871,-79.16675401
27407,36.01116256,-79.87587986
27513,35.77986661,-78.82378575
27529,35.6504639,-78.58164714
27601,35.77366102,-78.6345631
40150,37.86054857,-85.6779845
40170,37.96481061,-86.49604832
40311,38.32409023,-84.02257928
40324,38.24786098,-84.54953644
40359,38.48221457,-84.820858
40503,38.00468726,-84.53433401
40516,38.07366266,-84.36634572
40953,36.93771298,-83.80165761
41031,38.41383623,-84.28630949
41075,39.07838178,-84.45247213
41168,38.30732661,-82.76992899
41174,38.70308158,-83.0149085
41214,37.78208176,-82.6094345
41268,37.78702769,-82.781543
41365,37.71117179,-83.62662041
41557,37.48188817,-82.41546851
41630,37.48459809,-82.80839425
41740,37.35650856,-83.04669783
41819,36.99374984,-83.069261
42024,37.07419491,-89.05028239
42035,36.88764956,-88.8407015
42101,37.06553373,-86.47808043
42214,37.14400921,-85.66045975
42369,37.36693331,-87.021577
46349,41.10103862,-87.41408
46373,41.44578248,-87.46953614
46383,41.45838569,-87.00154188
46405,41.57709267,-87.2665015
46528,41.63044644,-85.85445875
46543,41.53341009,-85.67117894
46743,41.21731246,-84.8387935
46767,41.4648772,-85.57639105
46805,41.09916401,-85.11761984
46815,41.10341226,-85.05910039
46951,40.94618004,-86.10534752
47016,39.3740978,-84.89497768
47102,38.75744543,-85.79510171
47135,38.04106777,-86.07439787
47165,38.50152106,-86.0050894
47235,39.01385664,-86.14046665
47274,38.96260914,-85.92871907
47331,39.63087313,-85.16311883
47384,39.91355133,-85.55326332
47470,38.81618613,-86.64798833
47564,38.48166511,-87.09564597
47635,37.88614514,-87.10755486
47715,37.98248824,-87.46956675
47804,39.49754811,-87.39029162
47849,39.19184824,-87.56126031
31063,32.29251993,-83.96478318
31075,32.35425962,-82.95277917
31308,32.17580498,-81.48023721
31324,31.85526003,-81.26819574
31547,30.79094082,-81.53437059
31563,31.73650949,-82.18289607
31639,31.21238281,-83.19248385
31716,31.37975531,-84.11273
31781,31.56064799,-83.79316285
31836,32.79188255,-84.54890991
39842,31.75825774,-84.44303933
30005,34.08577154,-84.22160622
30025,33.65686919,-83.69867558
30032,33.74189609,-84.252532
30033,33.81343015,-84.28346627
30088,33.75960568,-84.17924099
30103,34.36455312,-84.92014162
30113,33.85310122,-85.20967392
30236,33.52152843,-84.32400117
30296,33.56349013,-84.4425769
30336,33.73717855,-84.56772277
30413,32.88461881,-82.51393312
30450,32.55964076,-81.93316986
30527,34.4794782,-83.78633949
27704,36.04089641,-78.83004666
27803,35.89629439,-77.85404689
27806,35.30747556,-76.75509555
27807,35.80915506,-78.0916948
27856,36.00994749,-77.98152291
27893,35.69289229,-77.90491205
27943,35.22080895,-75.68875175
27968,35.67901421,-75.49278845
28018,35.48457594,-81.79393038
28078,35.40544016,-80.86635283
28125,35.66059448,-80.69952424
28147,35.67997735,-80.56276484
28226,35.12027275,-80.80235925
28337,34.6638501,-78.5641195
28363,34.95773027,-79.53386997
28394,35.23135665,-79.228043
28420,34.07838549,-78.46068815
28449,33.98146618,-77.92723491
28480,34.21629983,-77.79924176
28551,35.32202891,-77.78087044
28612,35.5982365,-81.556425
28644,36.43134336,-81.26757134
28654,36.06335804,-81.15004689
28707,35.3987188,-83.06619674
42451,37.88163853,-87.38963889
42519,36.92016378,-84.5206655
42649,36.61811821,-84.415981
42718,37.38994975,-85.37562081
42741,36.988805,-85.25183736
41386,37.4799579,-83.79260636
70769,30.30688549,-90.9869245
70809,30.3890654,-91.0640515
71049,32.01602702,-93.96662923
71104,32.48183505,-93.74213275
71220,32.86204414,-91.91232721
71266,32.70358687,-91.48360948
71339,31.00574413,-91.93636004
71417,31.51610858,-92.65361119
71424,31.17325842,-92.6939815
71485,31.16691007,-92.5416375
70825,30.45197179,-91.18775646
70037,29.77201774,-90.036159
70122,30.00834891,-90.06467998
70357,29.25842181,-90.19298736
70420,30.48766251,-89.95903168
70441,30.86040622,-90.75137268
70448,30.36278756,-90.03943643
70520,30.33652365,-92.03869
47874,39.62914074,-87.27791917
47917,40.49858817,-87.49424675
47918,40.3038895,-87.20629484
47975,40.44433991,-87.25349898
47174,38.22425456,-86.47731175
46033,39.97973624,-86.08595778
46052,40.04448884,-86.46085624
46062,40.0614409,-86.05522228
46121,39.67783902,-86.67345461
46149,39.88543047,-86.55757694
46227,39.67609049,-86.13144879
46376,41.18380723,-87.47605677
46582,41.29391956,-85.8539885
46755,41.45120662,-85.27207813
46798,40.94254971,-85.22111851
46919,40.58827577,-85.8705914
46986,40.49481585,-85.81927001
46990,40.90585114,-85.7403895
47136,38.23509298,-85.96192282
47240,39.32394452,-85.48027089
47326,40.54077252,-84.982772
47436,38.93511208,-86.378425
47471,39.14253275,-86.9978655
47523,38.16439349,-87.0429215
30535,34.58062905,-83.5764873
30566,34.2325321,-83.87538025
30606,33.93127355,-83.412795
30628,34.03117183,-83.21365477
30630,33.89892934,-83.14366138
30633,34.17896739,-83.2461178
30669,33.69336086,-83.20449275
30678,33.46271929,-83.02522125
30746,34.59211337,-85.03288331
31009,32.27637252,-83.00566205
31021,32.49002379,-82.93435325
31045,33.28488918,-82.78936208
31047,32.46785214,-83.58005329
31068,32.30872397,-84.120612
31217,32.84506055,-83.50568119
31309,31.88381888,-81.44362281
31415,32.08027574,-81.12601977
31548,30.79530311,-81.71051759
31638,30.90626251,-83.51587479
31771,31.25404882,-83.638521
31788,31.10892085,-83.68100213
31814,32.21094279,-84.860138
31831,32.66483898,-84.70701644
39836,31.66293858,-84.87725826
28736,35.18039592,-83.08382764
28768,35.34815471,-82.731763
28542,34.72993207,-77.46194196
27007,36.38797729,-80.59146581
27009,36.2309271,-80.07927094
27028,35.92433708,-80.574197
27050,36.23612793,-80.40117471
27253,35.96112961,-79.34668763
27325,35.46236961,-79.57243967
27356,35.40894085,-79.785921
27507,36.51256638,-78.55146717
27572,36.24872297,-78.88045708
27804,35.98958708,-77.84781882
27830,35.55555866,-77.95224643
27846,35.7652108,-76.89189991
27886,35.90369067,-77.5224861
28023,35.58904696,-80.641496
28104,35.03250092,-80.73284125
28206,35.25631346,-80.82145874
28312,34.88147484,-78.702032
28393,34.98203148,-78.18895036
28409,34.1521936,-77.86456756
28479,34.11942141,-78.059531
70531,30.23380512,-92.5316695
70535,30.47998336,-92.42365817
70586,30.74540907,-92.3419017
70637,30.68882007,-93.00920575
70710,30.35588527,-91.26776297
70748,30.81640496,-91.20613388
70753,30.63111348,-91.69341725
70755,30.5946739,-91.52981365
70819,30.47592098,-91.005033
71028,32.48961338,-93.07315666
71103,32.49154701,-93.77169539
71225,32.48258461,-92.3768255
71264,32.60289936,-91.77341151
71280,32.72343524,-92.10388935
71441,31.94707469,-92.13807002
70003,29.99874002,-90.21419819
70126,30.01948415,-90.01740704
70340,29.66974244,-91.10428769
70346,30.0802096,-91.010608
70397,29.40959555,-90.7791405
70447,30.421469,-90.20254297
70563,30.01234481,-91.72745
70570,30.53151038,-92.1085046
47529,38.86387079,-87.07806019
47578,38.89288122,-87.19054401
47590,38.35313966,-87.10112878
47879,39.18861619,-87.37492843
47882,39.09032761,-87.41184636
47940,40.11749563,-86.74471798
47995,40.75862121,-87.03290316
46012,40.14921289,-85.62553754
46055,39.88626232,-85.90398205
46064,39.98472179,-85.74702935
46065,40.42318349,-86.60993378
46105,39.76158198,-86.76120075
46113,39.6349843,-86.30552703
46148,39.78109666,-85.512321
46165,39.84519488,-86.64716735
46220,39.8676094,-86.10815495
46280,39.93841084,-86.134631
46390,41.41677989,-86.87420425
46532,41.41760565,-86.62119005
46544,41.61778283,-86.13717696
46635,41.71516867,-86.20831557
46721,41.42372529,-84.87423054
46772,40.72213512,-84.91162149
46803,41.06630713,-85.084178
31905,32.37301572,-84.84333453
30017,33.88939546,-83.96350134
30041,34.2016179,-84.09376437
30056,33.49497022,-83.65067992
30108,33.53172305,-85.26241062
30141,33.86258589,-84.7750956
30183,34.33850852,-84.59761795
30256,33.01651581,-84.31513452
30307,33.76416043,-84.3364885
30327,33.86709515,-84.42356683
30417,32.16939575,-81.91949828
30522,34.78352822,-84.34235483
30542,34.17843181,-83.90913886
30559,34.95237434,-84.26610133
30582,34.94937259,-83.89865416
30619,33.85749119,-83.24032031
30683,33.94702735,-83.25777167
30821,33.48504432,-82.73120164
31015,31.93728285,-83.77444953
31038,33.13971467,-83.5968315
31061,33.07004554,-83.329191
31329,32.47428143,-81.41832475
31409,32.0160617,-81.1573975
31518,31.51268816,-82.1832456
28513,35.44275316,-77.38968803
28552,35.30222462,-76.54112625
28579,34.82583432,-76.4942075
28618,36.20888009,-81.51288637
28631,36.54936936,-81.4370215
28650,35.57237774,-81.15761823
28713,35.36968731,-83.50561001
28731,35.29620809,-82.380361
28773,35.25245006,-82.31168745
27012,36.0043165,-80.37544763
27023,36.09102112,-80.45100325
27046,36.49227774,-80.09221175
27101,36.10521111,-80.2002255
27262,35.96192465,-80.03844175
27306,35.22097302,-79.97687419
27332,35.39131061,-79.145122
27501,35.48684274,-78.68421438
27524,35.39393526,-78.37949828
27537,36.26710602,-78.3711145
27553,36.48049845,-78.30642538
27576,35.58287019,-78.25747354
27709,35.91440791,-78.86664936
70471,30.4269962,-90.01994325
70506,30.20712761,-92.0763005
70529,30.19595807,-92.16324182
70555,30.08186279,-92.14123706
70578,30.22903971,-92.2625846
70592,30.09012013,-92.010067
70657,30.47573205,-93.221614
70726,30.4299145,-90.90358754
70777,30.76153423,-91.01386975
70817,30.37558957,-90.98026566
71040,32.78563547,-93.01237108
71064,32.91357333,-93.6875617
71109,32.46858521,-93.81401916
71328,31.35296843,-92.1912962
71366,31.95052423,-91.35592837
71425,31.88671875,-91.8709275
71456,31.63848923,-92.9365615
70036,29.69090284,-90.1140225
70051,30.07354493,-90.63997877
70082,29.57215281,-89.7683615
70129,30.07273612,-89.8235995
70301,29.81428873,-90.74115456
70355,29.69491132,-90.42917474
46939,40.99334775,-86.4035813
46952,40.59881374,-85.63249008
47030,39.42686168,-85.13317792
47111,38.46606838,-85.63264697
47340,40.18100436,-85.1317918
47357,39.75771424,-85.14794369
47468,39.27801309,-86.40492846
47515,38.17770443,-86.70227877
47581,38.65968113,-86.76907614
47610,38.06044254,-87.39986854
47805,39.54768759,-87.32739663
47848,39.02327807,-87.27845575
47885,39.46498797,-87.457306
47933,40.05507035,-86.901196
47974,40.04297336,-87.47356584
47990,40.061178,-87.05951821
47435,39.26575573,-86.29515766
46030,40.16352261,-86.025626
46034,40.12978141,-86.08789275
46049,40.29760037,-86.22160671
46057,40.3379605,-86.37800796
46118,39.65319688,-86.5239479
46130,39.66162121,-85.839239
31532,31.72459393,-82.7488537
31553,31.17307371,-81.98023904
31567,31.63011686,-82.7070748
31629,30.82533545,-83.686907
31714,31.71073973,-83.67497492
31824,32.05689586,-84.52291496
39819,30.74692232,-84.6727345
38610,34.65347136,-89.02649049
38625,34.6186647,-88.83341772
38746,33.9567646,-90.94118423
38824,34.52302036,-88.64331605
38917,33.55966181,-89.96435
38963,33.99303442,-90.47351966
39045,32.78735768,-89.81727541
39078,31.87900628,-90.19594741
39149,31.83352852,-90.00982487
39201,32.28982023,-90.18400996
39346,32.96170398,-89.08899977
39440,31.69393075,-89.14793075
39743,33.31914723,-88.61308108
38603,34.83949508,-89.14163493
38627,34.46184009,-89.292044
38647,34.95851286,-89.21737204
38664,34.80295079,-90.27139225
27831,36.47697743,-77.59265175
27832,36.51258988,-77.72175132
27851,35.63965078,-78.02739387
27852,35.75807277,-77.70200525
27884,35.70772682,-77.27173511
27917,36.36090544,-75.99054043
27983,35.9818997,-76.94637935
27986,36.3827215,-76.9181265
28036,35.48587072,-80.7937415
28075,35.30192294,-80.63927674
28117,35.57405322,-80.89657668
28120,35.33449531,-81.02587304
28277,35.05217111,-80.81614043
28352,34.76764996,-79.45322468
28411,34.30142599,-77.7928259
28438,34.41657501,-78.92225347
28555,34.86987952,-77.2454686
28556,35.13059857,-76.5723085
28604,36.17700207,-81.84741916
28624,36.11969552,-81.41324898
28636,35.94239586,-81.06589147
28690,35.73239259,-81.57388388
28751,35.50548,-83.11954717
28805,35.61530767,-82.47920456
00670,18.23780431,-66.9885023
00703,18.24738824,-66.13140494
00705,18.12939894,-66.26652073
00715,17.98834698,-66.56259297
00730,18.02740495,-66.6097895
00957,18.34953857,-66.187731
00656,18.03830199,-66.79165898
00662,18.46803101,-67.01574607
00677,18.32742781,-67.227384
00728,17.99087819,-66.66284649
00782,18.22498105,-66.22452162
00773,18.34251086,-65.7274865
00949,18.42769101,-66.2287525
00602,18.36229596,-67.17647996
00767,18.0691679,-65.89316949
00794,18.19933036,-66.31181482
00920,18.42275896,-66.09209217
00969,18.36690451,-66.10990921
00985,18.40629346,-65.94765787
63042,38.77682192,-90.3763925
63048,38.25790531,-90.3968225
63051,38.39882902,-90.57299052
63073,38.58371632,-90.76932212
63125,38.51873303,-90.29269045
46186,39.89127701,-85.64267398
46224,39.79546018,-86.25621103
46225,39.74065983,-86.16291007
46254,39.84799051,-86.26937023
46320,41.60679627,-87.49686944
46379,41.15681743,-87.43016672
46510,41.13838915,-85.880963
46536,41.5191314,-86.28669835
46570,41.20765093,-86.12070019
46613,41.65389733,-86.26389443
46731,40.79753662,-85.10270348
46750,40.87676474,-85.49675573
46761,41.64315497,-85.379223
46793,41.46104707,-85.01926312
46911,40.61326145,-85.98619075
46933,40.47532224,-85.576644
46970,40.75870522,-86.06178681
46989,40.4505262,-85.48116629
47110,38.095399,-86.20771407
47138,38.68216378,-85.59759341
47172,38.39747454,-85.76886595
47234,39.37177834,-85.7729535
47336,40.39691257,-85.2081566
47374,39.83359376,-84.88994119
38685,34.59530981,-89.48826052
38738,33.93046532,-90.53655125
38876,34.21454074,-88.23113877
38928,33.83631243,-90.24560075
39066,32.26539204,-90.665623
39144,31.8298939,-90.8030943
39176,33.30398361,-89.74860186
39194,32.83411063,-90.49853034
39320,32.56168613,-88.74505366
39366,31.92402955,-88.890525
39451,31.16723923,-88.61755811
39480,31.69097317,-89.320471
39540,30.44280025,-88.907769
39573,30.72985498,-89.27844825
39705,33.58431226,-88.44040531
39776,33.78517647,-89.0323985
38601,34.4814667,-89.45167547
38606,34.29201617,-89.82167425
38655,34.30728197,-89.36505725
38674,34.84557644,-88.8513055
38676,34.67270609,-90.36816068
38827,34.5089035,-88.215763
38851,33.9076394,-88.96366716
38967,33.45833575,-89.7202808
27584,36.49338401,-78.44599878
27018,36.19781416,-80.52096899
27022,36.51353431,-80.2593245
27043,36.30511122,-80.49993375
27205,35.63988787,-79.85094494
27302,36.08071336,-79.30947975
27371,35.42489056,-79.94912231
27510,35.91151682,-79.08209224
27536,36.32645068,-78.40754976
27596,36.00908652,-78.44450289
27814,35.37385092,-76.930178
27818,36.50275845,-77.01399292
27828,35.58511042,-77.58518654
27855,36.41352001,-77.066028
27891,36.06427008,-77.635398
27950,36.50370604,-75.959182
27964,36.14533691,-75.80249876
28105,35.11925923,-80.71107227
28164,35.40945929,-81.0004475
28210,35.12970534,-80.85480087
28273,35.12632639,-80.94471072
28307,35.13275539,-79.01561825
28340,34.47108776,-79.14026485
28392,34.71063727,-78.7833985
70647,30.18144344,-93.08405575
70661,30.36683137,-93.64828706
70752,30.58736374,-91.419425
70808,30.40575108,-91.14237615
70810,30.34637662,-91.08001177
71030,32.19264779,-93.7893099
71068,32.28462775,-93.32187324
71110,32.50287574,-93.63029288
71219,32.32346767,-91.68419652
71286,32.65246813,-91.23396115
71292,32.40139049,-92.21565946
71325,31.04332297,-92.27552475
71353,30.59814004,-91.804867
